gear,speed,rpm,throttle,brake,x,y,z,dist
3,99,4783.0,41,0,-1160.5726318359375,-1951.657470703125,143.14747619628906,109.62425687004404
3,99,4784.0,41,0,-1160.89599609375,-1951.9849853515625,143.14431762695312,110.08451795326965
3,99,4784.0,41,0,-1161.2196044921875,-1952.3123779296875,143.14114379882812,110.54486387639224
3,99,4784.0,41,0,-1161.5433349609375,-1952.6400146484375,143.13809204101562,111.00546842380369
3,99,4785.0,41,0,-1161.8670654296875,-1952.9674072265625,143.1350860595703,111.46589904021933
3,99,4786.0,41,0,-1162.1907958984375,-1953.294921875,143.13206481933594,111.9264165634807
3,99,4787.0,41,0,-1162.5147705078125,-1953.6224365234375,143.12908935546875,112.38710544531534
3,99,4787.0,40,0,-1162.8387451171875,-1953.949951171875,143.1261444091797,112.84779413105602
3,99,4787.0,40,0,-1163.16259765625,-1954.277587890625,143.1232147216797,113.30848368986905
3,99,4787.0,40,0,-1163.486572265625,-1954.605224609375,143.120361328125,113.76925859027892
3,99,4787.0,40,0,-1163.8106689453125,-1954.932861328125,143.1175079345703,114.2301193275006
3,99,4787.0,40,0,-1164.134521484375,-1955.2603759765625,143.1147003173828,114.69072131915135
3,99,4786.0,40,0,-1164.45849609375,-1955.5882568359375,143.11196899414062,115.15166910967737
3,99,4786.0,39,0,-1164.782470703125,-1955.916015625,143.10931396484375,115.61252963142768
3,99,4786.0,38,0,-1165.1065673828125,-1956.2437744140625,143.1066436767578,116.07347606218795
3,99,4785.0,37,0,-1165.4305419921875,-1956.5716552734375,143.10386657714844,116.5344241262325
3,99,4783.0,36,0,-1165.7545166015625,-1956.899658203125,143.10110473632812,116.99545893746478
3,99,4781.0,35,0,-1166.0784912109375,-1957.2276611328125,143.0984344482422,117.45649320933806
3,99,4779.0,34,0,-1166.4024658203125,-1957.5556640625,143.09585571289062,117.91752696003239
3,99,4776.0,32,0,-1166.726318359375,-1957.8839111328125,143.09332275390625,118.3786484430574
3,99,4773.0,31,0,-1167.0501708984375,-1958.2120361328125,143.09068298339844,118.83968363810281
3,99,4770.0,30,0,-1167.373779296875,-1958.540283203125,143.0879364013672,119.30063491364164
3,99,4767.0,29,0,-1167.697509765625,-1958.8685302734375,143.08514404296875,119.76167217117217
3,99,4764.0,28,0,-1168.0208740234375,-1959.19677734375,143.08241271972656,120.22245199117953
3,99,4762.0,27,0,-1168.3443603515625,-1959.5250244140625,143.07968139648438,120.68331748541748
3,99,4759.0,26,0,-1168.667724609375,-1959.8533935546875,143.07691955566406,121.14418445484591
3,99,4757.0,25,0,-1168.9908447265625,-1960.181640625,143.07411193847656,121.60479343436572
3,99,4755.0,24,0,-1169.31396484375,-1960.510009765625,143.0711669921875,122.06549027107583
3,99,4753.0,24,0,-1169.636962890625,-1960.8382568359375,143.0680694580078,122.52601548447005
3,99,4752.0,23,0,-1169.9598388671875,-1961.1666259765625,143.06488037109375,122.98654274645497
3,99,4750.0,23,0,-1170.282470703125,-1961.494873046875,143.0616912841797,123.44681181016064
3,99,4749.0,23,0,-1170.6051025390625,-1961.8232421875,143.0585479736328,123.9071676230667
3,99,4748.0,23,0,-1170.927734375,-1962.1514892578125,143.05557250976562,124.3674352562046
3,99,4748.0,23,0,-1171.250244140625,-1962.479736328125,143.05267333984375,124.82761684349212
3,99,4747.0,23,0,-1171.5726318359375,-1962.8079833984375,143.04971313476562,125.28771327694032
3,99,4746.0,23,0,-1171.8946533203125,-1963.1363525390625,143.04652404785156,125.74764185747128
